2015/04/30 15:05	46.99		18.15
2015/04/30 15:35	46.61		15.74
2015/04/30 16:05	46.43		16.44
2015/04/30 16:35	46.44		16.60
2015/04/30 17:04	46.37	Brassage	16.27
2015/04/30 17:23	37.09		16.01
2015/04/30 17:28	37.33		15.97
2015/04/30 17:33	37.61		16.27
2015/04/30 17:38	37.82		16.08
2015/04/30 17:43	38.05		16.42
2015/04/30 17:49	38.31		16.34
2015/04/30 18:19	39.56		15.71
2015/04/30 18:48	40.56		15.68
2015/04/30 19:18	41.44		15.32
2015/04/30 19:48	42.22		14.93
2015/04/30 20:18	42.91		14.44
2015/04/30 20:48	43.55		14.06
2015/04/30 21:18	44.21		13.30
2015/04/30 21:48	44.79		13.40
2015/04/30 22:18	45.24		12.97
2015/04/30 22:48	45.64		12.53
2015/04/30 23:18	45.99		12.26
2015/04/30 23:48	46.25		12.09
2015/05/01 00:18	46.50		11.81
2015/05/01 00:48	46.75		11.57
2015/05/01 01:18	46.99		11.13
2015/05/01 01:48	47.18		10.94
2015/05/01 02:18	47.44		10.48
2015/05/01 02:48	47.60		10.06
2015/05/01 03:18	47.69		9.88
2015/05/01 03:48	47.78		9.69
2015/05/01 04:18	47.93		9.06
2015/05/01 04:48	48.05		8.51
2015/05/01 05:18	48.19		8.13
2015/05/01 05:48	48.31		8.15
2015/05/01 06:18	48.31		8.42
2015/05/01 06:48	48.27		9.75
2015/05/01 07:18	48.17		11.88
2015/05/01 07:48	48.05		14.47
2015/05/01 08:18	47.87		12.79
2015/05/01 08:48	47.72		14.47
2015/05/01 09:18	47.56		14.50
2015/05/01 09:48	47.43		14.87
2015/05/01 10:18	47.27		17.45
2015/05/01 10:48	47.12		17.84
2015/05/01 11:18	46.91		19.43
2015/05/01 11:48	46.66		21.86
2015/05/01 12:18	46.39		21.41
2015/05/01 12:48	46.07		20.10
2015/05/01 13:17	45.73		22.07
2015/05/01 13:47	45.29		18.17
2015/05/01 14:17	44.94		21.02
2015/05/01 14:47	44.66		20.43
2015/05/01 15:17	44.35		19.45
2015/05/01 15:47	44.19		19.86
2015/05/01 16:17	43.97		19.48
2015/05/01 16:47	43.76		18.59
2015/05/01 17:17	43.70		19.10
2015/05/01 17:47	43.72		18.09
2015/05/01 18:17	43.79		17.72
2015/05/01 18:47	43.98		17.74
2015/05/01 19:17	44.11		17.52
2015/05/01 19:47	44.30		17.13
2015/05/01 20:17	45.99		16.76
2015/05/01 20:47	46.18		15.75
2015/05/01 21:17	46.37		15.84
2015/05/01 21:47	46.56		14.77
2015/05/01 22:17	46.77		14.19
2015/05/01 22:47	46.99		13.62
2015/05/01 23:17	47.18		13.06
2015/05/01 23:47	47.40		12.82
2015/05/02 00:17	47.60		12.18
2015/05/02 00:47	47.81		11.74
2015/05/02 01:17	47.99		11.57
2015/05/02 01:47	48.17		11.28
2015/05/02 02:17	48.37		10.84
2015/05/02 02:47	48.55		10.58
2015/05/02 03:17	48.73		10.96
2015/05/02 03:47	48.86		11.68
2015/05/02 04:17	49.04		10.55
2015/05/02 04:47	49.13		10.12
2015/05/02 05:17	49.22		10.06
2015/05/02 05:47	49.40		10.06
2015/05/02 06:17	49.49		10.21
2015/05/02 06:47	49.56		11.92
2015/05/02 07:17	49.66		14.58
2015/05/02 07:47	49.71		20.67
2015/05/02 08:17	49.80		16.34
2015/05/02 08:46	49.85		17.34
2015/05/02 09:16	49.92		19.51
2015/05/02 09:46	49.91		23.45
2015/05/02 10:16	49.94		26.77
2015/05/02 10:46	49.99		22.60
2015/05/02 11:16	49.97		23.87
2015/05/02 11:46	49.94		25.14
2015/05/02 12:16	49.94		26.83
2015/05/02 12:46	49.87		25.93
2015/05/02 13:16	49.87		26.60
2015/05/02 13:46	49.91		24.26
2015/05/02 14:16	49.92		26.04
2015/05/02 14:46	50.00		26.41
2015/05/02 15:16	50.03		23.94
2015/05/02 15:46	50.08		26.32
2015/05/02 16:16	50.19		24.81
2015/05/02 16:46	50.24		23.96
2015/05/02 17:16	50.31		23.59
2015/05/02 17:46	50.42		22.91
2015/05/02 18:16	50.43		22.31
2015/05/02 18:46	50.49		21.56
2015/05/02 19:16	50.53		21.52
2015/05/02 19:46	50.59		20.73
2015/05/02 20:16	50.69		20.36
2015/05/02 20:46	50.77		18.32
2015/05/02 21:16	50.85		17.45
2015/05/02 21:46	50.93		16.70
2015/05/02 22:16	50.99		15.99
2015/05/02 22:46	51.05		18.05
2015/05/02 23:16	51.12		17.70
2015/05/02 23:46	51.17		16.93
2015/05/03 00:16	51.25		16.84
2015/05/03 00:46	51.30		16.58
2015/05/03 01:16	51.36		16.02
2015/05/03 01:46	51.38		15.91
2015/05/03 02:16	51.43		15.84
2015/05/03 02:46	51.44		15.66
2015/05/03 03:16	51.49		15.23
2015/05/03 03:45	51.48		15.06
2015/05/03 04:15	51.49		14.89
2015/05/03 04:45	51.48		14.67
2015/05/03 05:15	51.47		14.10
2015/05/03 05:45	51.49		13.29
2015/05/03 06:15	51.45		13.58
2015/05/03 06:45	51.40		13.82
2015/05/03 07:15	51.38		15.44
2015/05/03 07:45	51.33		21.00
2015/05/03 08:15	51.29		17.65
2015/05/03 08:45	51.24		18.69
2015/05/03 09:15	51.19		22.68
2015/05/03 09:45	51.17		22.39
2015/05/03 10:15	51.08		25.00
2015/05/03 10:45	51.04		25.24
2015/05/03 11:15	50.99		25.03
2015/05/03 11:45	50.92		24.68
2015/05/03 12:15	50.88		28.91
2015/05/03 12:45	50.82		28.76
2015/05/03 13:15	50.79		27.77
2015/05/03 13:45	50.79		25.70
2015/05/03 14:15	50.77		27.83
2015/05/03 14:45	50.75		29.16
2015/05/03 15:15	50.74		27.75
2015/05/03 15:45	50.75		28.94
2015/05/03 16:15	50.72		27.74
2015/05/03 16:45	50.74		25.63
2015/05/03 17:15	50.75		25.51
2015/05/03 17:45	50.76		24.82
2015/05/03 18:15	50.77		24.37
2015/05/03 18:45	50.80		23.75
2015/05/03 19:15	50.81		22.20
2015/05/03 19:45	50.81		21.28
2015/05/03 20:15	50.80		21.15
2015/05/03 20:45	50.83		20.40
2015/05/03 21:15	50.84		19.76
2015/05/03 21:45	50.84		19.81
2015/05/03 22:15	50.85		19.06
2015/05/03 22:45	50.85		19.05
2015/05/03 23:14	50.86		18.49
2015/05/03 23:44	50.83		18.07
2015/05/04 00:14	50.81		17.92
