2015/06/08 16:48	23.56		19.35
2015/06/08 17:18	23.61		19.86
2015/06/08 17:48	23.62		19.71
2015/06/08 18:18	23.63		19.79
2015/06/08 18:48	23.67		20.31
2015/06/08 19:18	23.69		20.46
2015/06/08 19:48	23.69		20.33
2015/06/08 20:18	23.74		20.20
2015/06/08 20:47	23.75		19.96
2015/06/08 21:17	23.79		19.81
2015/06/08 21:47	23.81		19.66
2015/06/08 22:17	23.86		19.54
2015/06/08 22:47	23.87		19.36
2015/06/08 23:17	23.93		19.25
2015/06/08 23:47	23.96		19.11
2015/06/09 00:17	24.00		18.99
2015/06/09 00:47	24.04		18.89
2015/06/09 01:17	24.08		18.76
2015/06/09 01:47	24.13		18.64
2015/06/09 02:17	24.19		18.51
2015/06/09 02:47	24.24		18.42
2015/06/09 03:17	24.31		18.33
2015/06/09 03:47	24.36		18.23
2015/06/09 04:17	24.41		18.07
2015/06/09 04:47	24.43		17.87
2015/06/09 05:17	24.49		17.73
2015/06/09 05:47	24.54		17.72
2015/06/09 06:17	24.62		17.80
2015/06/09 06:47	24.62		17.87
2015/06/09 07:17	24.68		17.89
2015/06/09 07:47	24.75		17.98
2015/06/09 08:17	24.79		18.07
2015/06/09 08:47	24.86		18.14
2015/06/09 09:17	24.88		18.33
2015/06/09 09:47	24.94		18.50
2015/06/09 10:17	24.98		18.74
2015/06/09 10:47	25.04		19.09
2015/06/09 11:17	25.06		19.36
2015/06/09 11:47	25.12		19.62
2015/06/09 12:17	25.18		19.94
2015/06/09 12:47	25.21		20.11
2015/06/09 13:17	25.29		20.31
2015/06/09 13:47	25.32		20.58
2015/06/09 14:17	25.41		20.81
2015/06/09 14:47	25.44		20.83
2015/06/09 15:17	25.54		20.83
2015/06/09 15:47	25.58		20.82
2015/06/09 16:16	25.67		20.82
2015/06/09 16:46	25.72		20.83
2015/06/09 17:16	25.75		20.48
2015/06/09 17:46	25.81		19.56
2015/06/09 18:16	25.86		19.02
2015/06/09 18:46	25.88		18.68
2015/06/09 19:16	25.93		18.33
2015/06/09 19:46	25.98		18.24
2015/06/09 20:16	26.00		18.33
2015/06/09 20:46	26.06		18.37
2015/06/09 21:16	26.11		18.25
2015/06/09 21:46	26.12		17.62
2015/06/09 22:16	26.17		17.12
2015/06/09 22:46	26.20		16.80
2015/06/09 23:16	26.24		16.69
2015/06/09 23:46	26.25		16.75
2015/06/10 00:16	26.32		16.88
2015/06/10 00:46	26.37		16.96
2015/06/10 01:16	26.39		17.02
2015/06/10 01:46	26.44		17.04
2015/06/10 02:16	26.49		17.04
2015/06/10 02:46	26.50		17.04
2015/06/10 03:16	26.54		17.04
2015/06/10 03:46	26.57		17.04
2015/06/10 04:16	26.62		16.96
2015/06/10 04:46	26.66		16.79
2015/06/10 05:16	26.68		16.70
2015/06/10 05:46	26.71		16.71
2015/06/10 06:16	26.74		16.68
2015/06/10 06:46	26.75		16.70
2015/06/10 07:16	26.81		17.02
2015/06/10 07:46	26.81		18.07
2015/06/10 08:16	26.86		19.10
2015/06/10 08:46	26.91		19.48
2015/06/10 09:16	26.93		19.86
2015/06/10 09:46	26.96		19.45
2015/06/10 10:16	27.00		19.36
2015/06/10 10:46	27.05		19.11
2015/06/10 11:15	27.11		19.33
2015/06/10 11:45	27.16		19.56
2015/06/10 12:15	27.20		20.01
2015/06/10 12:45	27.24		20.14
2015/06/10 13:15	27.31		20.40
2015/06/10 13:45	27.36		20.70
2015/06/10 14:15	27.41		21.15
2015/06/10 14:45	27.44		21.13
2015/06/10 15:15	27.49		21.30
2015/06/10 15:45	27.53		21.49
2015/06/10 16:15	27.57		21.68
2015/06/10 16:45	27.62		22.02
2015/06/10 17:15	27.68		21.91
2015/06/10 17:45	27.69		22.01
2015/06/10 18:15	27.74		21.96
2015/06/10 18:45	27.75		22.03
2015/06/10 19:15	27.81		21.93
2015/06/10 19:45	27.83		21.69
2015/06/10 20:15	27.88		21.00
2015/06/10 20:45	27.92		20.45
2015/06/10 21:15	27.95		19.96
2015/06/10 21:45	27.98		19.51
2015/06/10 22:15	27.99		19.26
2015/06/10 22:45	27.99		19.11
2015/06/10 23:15	27.98		19.19
2015/06/10 23:45	28.03		19.26
2015/06/11 00:15	28.07		19.21
2015/06/11 00:45	28.13		19.10
2015/06/11 01:15	28.17		19.26
2015/06/11 01:45	28.19		19.28
2015/06/11 02:15	28.19		19.26
2015/06/11 02:45	28.19		19.14
2015/06/11 03:15	28.20		19.03
2015/06/11 03:45	28.24		18.76
2015/06/11 04:15	28.25		18.57
2015/06/11 04:45	28.25		18.25
2015/06/11 05:15	28.29		17.99
2015/06/11 05:45	28.31		17.73
2015/06/11 06:15	28.31		17.39
2015/06/11 06:44	28.31		17.21
2015/06/11 07:14	28.32		17.00
2015/06/11 07:44	28.32		16.85
2015/06/11 08:14	28.36		16.76
2015/06/11 08:44	28.36		16.70
2015/06/11 09:14	28.37		16.84
2015/06/11 09:44	28.38		16.86
2015/06/11 10:14	28.41		16.96
2015/06/11 10:44	28.38		17.19
2015/06/11 11:14	28.38		17.38
2015/06/11 11:44	28.38		17.54
2015/06/11 12:14	28.41		17.61
2015/06/11 12:44	28.38		18.25
2015/06/11 13:14	28.42		18.77
2015/06/11 13:44	28.42		19.26
2015/06/11 14:14	28.44		19.45
2015/06/11 14:44	28.44		19.88
2015/06/11 15:14	28.44		20.30
2015/06/11 15:44	28.44		20.14
2015/06/11 16:14	28.44		20.40
2015/06/11 16:44	28.44		20.65
2015/06/11 17:14	28.45		20.83
2015/06/11 17:44	28.46		20.80
2015/06/11 18:14	28.48		20.83
2015/06/11 18:44	28.49		21.00
2015/06/11 19:14	28.47		20.85
2015/06/11 19:44	28.47		20.83
2015/06/11 20:14	28.48		20.73
2015/06/11 20:44	28.49		20.53
2015/06/11 21:14	28.49		20.35
2015/06/11 21:44	28.47		20.21
2015/06/11 22:14	28.48		20.04
2015/06/11 22:44	28.47		19.82
2015/06/11 23:14	28.49		19.62
2015/06/11 23:44	28.50		19.52
2015/06/12 00:14	28.49		19.36
2015/06/12 00:44	28.50		19.36
2015/06/12 01:14	28.50		19.18
2015/06/12 01:44	28.50		19.11
2015/06/12 02:13	28.53		19.11
2015/06/12 02:43	28.55		18.85
2015/06/12 03:13	28.57		18.76
2015/06/12 03:43	28.56		18.66
2015/06/12 04:13	28.56		18.48
2015/06/12 04:43	28.60		18.42
2015/06/12 05:13	28.61		18.32
2015/06/12 05:43	28.61		18.33
2015/06/12 06:13	28.62		18.38
2015/06/12 06:43	28.62		18.41
2015/06/12 07:13	28.62		18.48
2015/06/12 07:43	28.66		18.74
2015/06/12 08:13	28.67		19.12
2015/06/12 08:43	28.68		19.61
